text,tags
Friends S06E12 1951 1440p BDRip H 265 TrueHD,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Nirvana Take On Me,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE"
Rihanna Heroes AAC,"B-ARTIST,B-TITLE,B-QUALITY"
Daft Punk Nothing Else Matters 320kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Nelyubov 1976 1080p DVDR FoV,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Бриллиантовая рука 1964 1080p VP9 YTS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
2018,B-YEAR
Spider Man 720p DV DVDR VP9,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Mnogotochie Vosmiklassnitsa M4A,"B-ARTIST,B-TITLE,B-QUALITY"
Leviafan 1992,"B-TITLE,B-YEAR"
Sibirskiy Tsiryulnik 2022,"B-TITLE,I-TITLE,B-YEAR"
Moana 8K BDRip H 264,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
2014 Apocalypse Now 480p H 265,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Black Panther 1080p H 264,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Barbie 1953 4K DV WEBRip AVS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Holop 2014,"B-TITLE,B-YEAR"
Gravity 1991 4K DVDRip H 264 HONE,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Martian 2018 1440p REMUX AV1 TrueHD CHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Last of Us S01E19 1992 1440p WEBRip H 264 DTS,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Prestige 1983 1080p AV1,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
No Time to Die,"B-TITLE,I-TITLE,I-TITLE,I-TITLE"
Man of Steel 2007 1080p UHD BluRay x264,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
House of the Dragon S07E03 1975 1440p UHD DVDRip AV1,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Godfather 1968 720p H 265 Atmos AVS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Once Upon a Time in Hollywood 1967 2160p HDR10 WEB DL DDP5 1 HONE,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Basta Mama Anarhia ALAC,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Sibirskiy Tsiryulnik 1975,"B-TITLE,I-TITLE,B-YEAR"
1998 Kill Bill 1440p WEB DL AVC,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Gravity 2019 4K 10bit HDRip BluHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Mihail Krug Nevidimka M4A,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Turetskiy Gambit 1954,"B-TITLE,I-TITLE,B-YEAR"
Moskva Slezam Ne Verit 1963,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
Inception 1993 1440p WEBRip H 265 DEMAND,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Ex Machina 2009,"B-TITLE,I-TITLE,B-YEAR"
Johnny Cash Numb 1998 96kbps,"B-ARTIST,I-ARTIST,B-TITLE,B-YEAR,B-QUALITY"
Gravity 2018 1440p 10bit BDREMUX x265,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Inception 1958 1080p BRRip SiNNERS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
1968 Django Unchained 1080p WEB DL AV1 Atmos,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Apocalypse Now 1953 2160p WEB DL AMZN,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Dune 2003,"B-TITLE,B-YEAR"
Leviafan 1961 480p,"B-TITLE,B-YEAR,B-QUALITY"
Ivan Vasilevich Menyaet Professiyu 1999,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
Oasis Dont Stop Believin ALAC,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Friends S03E06 1440p UHD HDRip HEVC,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Jurassic World 2019,"B-TITLE,I-TITLE,B-YEAR"
Batman Begins 1080p HDRip DivX AC3,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Dvizhenie Vverh 2000 1080p HDR WEB DL HEVC Atmos,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Дневной дозор 2010 1080p HDR10Plus REMUX,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
1991,B-YEAR
Gladiator 2019 4K 10bit BDRip,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Heat 1980,"B-TITLE,B-YEAR"
2024,B-YEAR
Forrest Gump 2019 4K WiKi,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
Money Heist S07E08 720p BDREMUX x265,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Basta Eto Ne Lyubov 192kbps,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Jurassic World 720p,"B-TITLE,I-TITLE,B-QUALITY"
Брат 2 1973 720p DV BluRay TrueHD FoV,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Cheburashka 1963 8K HDR DD PSA,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
The Two Towers 1988 720p BDRip x264,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
video,O
1972 Alien 2160p WEB DL TrueHD,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Lord of the Rings 1977 2160p 8bit HDTV TrueHD GECKOS,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Дылда 1976 1080p VP9,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Moskva Slezam Ne Verit 1973 1440p CMRG,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
Skyfall 1992 720p DTS ION10,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Операция Ы 2013,"B-TITLE,I-TITLE,B-YEAR"
Thor 1080p HDTV XviD,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Турецкий гамбит 1951,"B-TITLE,I-TITLE,B-YEAR"
Blade Runner 2049 1999 4K HDRip FoV,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Parasite 1961,"B-TITLE,B-YEAR"
The Hobbit 1966,"B-TITLE,I-TITLE,B-YEAR"
Heat 2002 480p BluRay VP9,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Interstellar 2019 720p DV BDRemux AV1 AVS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Indiana Jones,"B-TITLE,I-TITLE"
Sibirskiy Tsiryulnik 1440p UHD HEVC,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Antikiller 2160p REMUX H 265,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Avatar 1984 720p HDTV VP9 DRONES,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Boy s Tenyu 2017,"B-TITLE,I-TITLE,I-TITLE,B-YEAR"
Aquaman 1950,"B-TITLE,B-YEAR"
Grigoriy Leps Zvezda po Imeni Solntse,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE"
Fargo S06E11 1991 IMAX BDRip x264,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
1917 1974 480p WEB DL DDP5 1,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
movie session,"O,O"
Yurev Den 1981,"B-TITLE,I-TITLE,B-YEAR"
Black Panther 1987,"B-TITLE,I-TITLE,B-YEAR"
1965 Black Panther 480p BDRip AC3,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Batman Begins 480p AV1,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
2024 Guardians of the Galaxy 1080p HDR10 WEBRip VP9,"B-YEAR,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Hacksaw Ridge 4K H 265,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Saving Private Ryan 1963 480p IMAX XviD AC3 CtrlHD,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Durak 1996,"B-TITLE,B-YEAR"
video,O
Антикиллер 1961 8K HDR x265 TrueHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Mihail Krug Derevo,"B-ARTIST,I-ARTIST,B-TITLE"
House MD S04E03 1984 4K 10bit DVDR H 264,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Guardians of the Galaxy 1996,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
Goodfellas 1972 8K 10bit REMUX FoV,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Leviafan 1981 2160p DVDRip H 265 CtrlHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Alisa Delay Gromche ALAC,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
1976 Titanic 1440p 10bit WEB DL EAC3,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Utomlennye Solntsem 4K HDTV H 264,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Revenant 1979,"B-TITLE,I-TITLE,B-YEAR"
Mr Robot S04E07 2000 2160p HDRip TrueHD,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Captain America 2000 WEB DL DivX DDP5 1 HONE,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Yolki 1992 1080p BRRip HEVC CtrlHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Doctor Richter S04E10 WEB DL,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY"
Frozen 1985,"B-TITLE,B-YEAR"
Avengers Endgame 2021 2160p WEB DL DTS X HONE,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Daft Punk Another Brick in the Wall 96kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Barbie 1971,"B-TITLE,B-YEAR"
Brat 1998 4K H 264,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Basta Kogda Tvoya Devushka Bolna 320kbps,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Timati Kayfuem OGG,"B-ARTIST,B-TITLE,B-QUALITY"
The Prestige 720p DV WEBRip DTS X,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
2000,B-YEAR
Blade Runner 2049 1984,"B-TITLE,I-TITLE,I-TITLE,B-YEAR"
Doctor Strange 1080p DVDR XviD,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
movie,O
1951 The Avengers 8K BluRay,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
664,O
Iron Man 2160p HDRip,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Fight Club 2009,"B-TITLE,I-TITLE,B-YEAR"
Gravity 1996 1080p HDR10Plus XviD EAC3,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Big Baby Tape Мама Анархия,"B-ARTIST,I-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
Ariya Noch,"B-ARTIST,B-TITLE"
Encanto 720p UHD BRRip AVC DTS X,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Godfather 1440p DDP5 1,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Turetskiy Gambit 2160p,"B-TITLE,I-TITLE,B-QUALITY"
Annihilation 4K BDRemux EAC3,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Avengers Endgame 1996 4K HDTV TrueHD FoV,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
System of a Down Hey Jude,"B-ARTIST,I-ARTIST,I-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
Metallica Eye of the Tiger,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE"
Jurassic Park 1959,"B-TITLE,I-TITLE,B-YEAR"
Полина Гагарина Питер AAC,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Admiral 1971,"B-TITLE,B-YEAR"
The Rolling Stones Take On Me,"B-ARTIST,I-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE"
The Prestige 1993 4K BDRip EAC3 WiKi,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Interny S03E03 8K DVDR H 265,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Wire S05E09 2160p WEBRip,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY"
Doctor Strange 2002 480p DV,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Skyfall 2024 4K IMAX WEB DL x264 DTS X ION10,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Mumiy Troll Kukushka AAC,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Guardians of the Galaxy 1979 2160p IMAX WEB DL x264 MEZG,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Aliens 1998,"B-TITLE,B-YEAR"
NEW draft,"O,O"
Высоцкий 1950 1440p BDRemux H 264 FGT,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Dark Knight 1994 8K DVDRip AV1 DDP,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Interstellar 2003 720p WEB DL AV1 PSA,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Likvidatsiya S06E18 2160p WEBRip x265,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Vikingo 1955 1440p AV1 AMIABLE,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
FLAC,B-QUALITY
Deadpool 1951 1440p WEBRip H 264 DDP5 1 BluHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Oppenheimer 1984 4K BDRip GECKOS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Юрьев день 1974 1440p HDR DVDRip,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
The Shawshank Redemption 1953 480p WEB DL,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Esenin S01E13 1977 480p H 265 TrueHD,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Stranger Things S03E02 1440p UHD,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY"
Brat 2 2019 1440p DivX Atmos,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Nelyubov 720p BDREMUX x264,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Avengers Infinity War 1994 2160p HDR10Plus DVDRip,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Markul Невидимка,"B-ARTIST,B-TITLE"
Dunkirk,B-TITLE
2004 Heat 720p BRRip TrueHD,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Antikiller 2006 1440p 8bit WEBRip,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
1974 Avatar 8K DDP5 1,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Johnny Cash Wonderwall,"B-ARTIST,I-ARTIST,B-TITLE"
Inglourious Basterds 8K UHD BluRay H 265,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
fragment demo,"O,O"
Yurev Den 1970 480p WEB DL DTS X,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
M4A,B-QUALITY
Univer S06E24 1978 4K HDTV,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY"
2160p,B-QUALITY
Devchata 1964 1440p REMUX H 265 HONE,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Inside Out 2015 1080p DDP,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Watermelon Sugar,"B-TITLE,I-TITLE"
Gravity 2022 4K HDTV H 264 SiNNERS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Kanye West Lose Yourself,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
Брат 2 2001 1080p WEBRip VP9,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Ленинград Нам с Тобой,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE"
Moskva Slezam Ne Verit 2160p 8bit REMUX HEVC,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Жмурки 2001 1080p HDRip CHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Back to the Future,"B-TITLE,I-TITLE,I-TITLE,I-TITLE"
Splin Kukushka 128kbps,"B-ARTIST,B-TITLE,B-QUALITY"
Numb,B-TITLE
Чёрная молния 2006 1080p BDRip HEVC TrueHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Man of Steel 2008 2160p 10bit BDREMUX DD,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Shawshank Redemption 1958 2160p DV x265 DTS HD PSA,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Martian 1977 1440p BDRip AC3,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Logan 2017 480p REMUX AVC MZABI,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Likvidatsiya S06E14 1973 720p DVDRip XviD EAC3,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Дневной дозор 1975 8K 8bit BDRip DDP5 1 FoV,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Thor 1988,"B-TITLE,B-YEAR"
Queen Time ALAC,"B-ARTIST,B-TITLE,B-QUALITY"
Brooklyn Nine Nine S02E13 1979 4K DVDRip x264 DDP,"B-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Predator 1975 720p DVDR XviD BluHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
House of the Dragon S03E19 2010 1080p HDR AV1 Atmos,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Yellowstone S08E10 1994 720p REMUX,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY"
Adele Thriller 192kbps,"B-ARTIST,B-TITLE,B-QUALITY"
Lyubov i Golubi 2005,"B-TITLE,I-TITLE,I-TITLE,B-YEAR"
The Two Towers 1953 1080p HDR10Plus REMUX DTS HD TGx,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Mandalorian S02E21 1080p HDR10 AVC EAC3,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Брат 2 1959 4K HDR10Plus XviD BluHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
1961 Terminator Genisys 4K DVDRip H 264,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Pink Time ALAC,"B-ARTIST,B-TITLE,B-QUALITY"
Coco 1998 1440p BDRemux VP9 BluHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Алиса Делай Громче,"B-ARTIST,B-TITLE,I-TITLE"
Man of Steel 2160p HDRip AV1 DTS,"B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Avengers Infinity War 1080p BDREMUX HEVC DTS HD,"B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
1983 No Time to Die 8K BRRip,"B-YEAR,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Leningrad Peremen 256kbps,"B-ARTIST,B-TITLE,B-QUALITY"
The Dark Knight Rises 1970,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
Man of Steel 1985 4K DV H 265 AC3 MZABI,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Last of Us S03E14 2023 8K x264,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY"
1994 Heat 2160p HDTV,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY"
Annihilation 1974 2160p HDRip CHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Splin Peremen,"B-ARTIST,B-TITLE"
Interstellar 1976 720p BRRip AV1 AMZN,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
The Matrix 2003 480p HDR10 DVDR ION10,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
The Dark Knight,"B-TITLE,I-TITLE,I-TITLE"
Jurassic World 2008 1440p H 265 TrueHD PSA,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Lady Gaga Money,"B-ARTIST,I-ARTIST,B-TITLE"
Turetskiy Gambit 1957 1080p BDRip HEVC DTS HD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Once Upon a Time in Hollywood 1978,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
The Lion King 2001 1440p 10bit BDRemux DivX,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Terminator Genisys 2003,"B-TITLE,I-TITLE,B-YEAR"
Турецкий гамбит 2014 1080p DVDRip Atmos MEZG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Narcos S03E02 1080p DivX,"B-TITLE,O,B-QUALITY,I-QUALITY"
Goodfellas 1983 1440p Dolby Vision HDRip H 264,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Aquaman 1999 1440p DV DivX DEMAND,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Hacksaw Ridge 1996 480p DVDR DDP WiKi,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Rihanna Back in Black ALAC,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Whiplash 2016 2160p BRRip DDP5 1,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Drake Billie Jean 96kbps,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
The Revenant 2008 480p BDRip,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Fight Club 2010 8K IMAX DVDR,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
The Mandalorian S08E11 1440p HDRip DivX TrueHD,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Toy Story 1954 8K BluRay x265 DDP5 1,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
AC DC Shape of You 256kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Fight Club 480p Dolby Vision BDREMUX,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Johnny Cash Stairway to Heaven MP3,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Imagine Dragons Bohemian Rhapsody,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
